emp_no,first_name,last_name,title,from_date,salary,id,count
206272,Xinan,Miake,Senior Engineer,1991-12-02,44442,19707,13538
64488,Jaana,Kandlur,Senior Engineer,1991-12-01,54694,10057,13538
89136,Poornachandra,Swab,Senior Engineer,1991-12-01,44035,14747,13538
264144,Saeed,Cronin,Senior Staff,1991-12-01,80522,30109,12771
69222,Elliott,Llado,Senior Engineer,1991-11-30,43906,10920,13538
11113,Shahab,Peng,Senior Staff,1991-11-30,66401,186,12771
76605,Randy,Slobodova,Senior Staff,1991-11-30,71334,12272,12771
48791,Kinh,Covnot,Senior Engineer,1991-11-29,49456,7151,13538
226708,Bikash,Zedlitz,Senior Staff,1991-11-29,52976,23422,12771
46466,Eberhardt,Cusworth,Senior Engineer,1991-11-29,53479,6716,13538
458768,Rosella,Danner,Senior Staff,1991-11-29,45668,47152,12771
425873,Visit,Conti,Senior Staff,1991-11-28,52065,41328,12771
429423,Mabhin,Servi,Senior Staff,1991-11-28,45153,41958,12771
91009,Minghong,Liedekerke,Senior Engineer,1991-11-28,40000,15070,13538
291788,Makato,Poupard,Senior Staff,1991-11-28,78336,35144,12771
233012,Yuchang,Reistad,Senior Engineer,1991-11-27,40000,24532,13538
293002,Basim,Antonisse,Senior Engineer,1991-11-27,50044,35360,13538
226282,Emdad,Krzyzanowski,Senior Staff,1991-11-27,73665,23342,12771
411766,Kinh,Peac,Senior Engineer,1991-11-26,50201,38816,13538
242461,Sham,Gente,Senior Staff,1991-11-25,40000,26215,12771
108871,Terresa,Middleton,Senior Staff,1991-11-25,61250,18338,12771
431659,Hironoby,Mahmud,Senior Engineer,1991-11-25,69733,42327,13538
54474,Ult,Schreiter,Technique Leader,1991-11-25,40839,8164,1589
32830,Oscar,Luke,Technique Leader,1991-11-24,49425,4243,1589
218358,Takushi,Picel,Technique Leader,1991-11-24,40000,21824,1589
463621,Lidong,Kobara,Senior Engineer,1991-11-24,40000,48076,13538
408217,Eben,Schneeberger,Senior Engineer,1991-11-24,40000,38211,13538
280187,Dipankar,Ducloy,Senior Engineer,1991-11-24,51808,32997,13538
35329,Goetz,Lukaszewicz,Senior Staff,1991-11-23,62611,4658,12771
248066,JiYoung,Hebden,Senior Engineer,1991-11-23,40000,27185,13538
104361,Zhongwei,Msuda,Senior Engineer,1991-11-23,40000,17472,13538
43946,Kankanahalli,Swist,Senior Staff,1991-11-23,40000,6219,12771
10215,Xiaobin,Duclos,Senior Staff,1991-11-23,43944,41,12771
95376,Vishu,Docker,Senior Engineer,1991-11-23,59216,15856,13538
234512,Kitty,Lortz,Senior Engineer,1991-11-23,51898,24842,13538
453811,Mountaz,Shimshoni,Senior Staff,1991-11-23,88904,46253,12771
25514,Sushant,Homond,Senior Staff,1991-11-22,58733,2849,12771
93389,Sungwon,Hooghiemstra,Senior Engineer,1991-11-22,48553,15475,13538
205611,Ramya,Plump,Senior Staff,1991-11-22,57454,19568,12771
298642,Conor,Jording,Senior Staff,1991-11-22,54638,36403,12771
433360,Chanjung,Setlzner,Senior Engineer,1991-11-21,40000,42641,13538
49351,Pranas,Babb,Senior Staff,1991-11-21,40000,7256,12771
285749,Terresa,Jeong,Senior Engineer,1991-11-20,40000,34055,13538
14501,Taizo,Kroft,Technique Leader,1991-11-20,63646,766,1589
408886,Boguslaw,Erni,Senior Staff,1991-11-19,52637,38329,12771
260865,Giao,Zallocco,Senior Engineer,1991-11-19,48791,29506,13538
254868,Mohammad,Bakhtari,Senior Engineer,1991-11-19,40000,28393,13538
32203,Stamatina,Gulak,Senior Staff,1991-11-19,40000,4127,12771
460766,Jaewon,Encarnacion,Senior Engineer,1991-11-19,44791,47534,13538
424700,Dietrich,Kossowski,Senior Engineer,1991-11-19,40000,41128,13538
261274,Mads,Serra,Senior Engineer,1991-11-19,54587,29585,13538
409105,Munenori,Kinley,Senior Staff,1991-11-18,40000,38376,12771
409431,Lijia,Kobuchi,Senior Staff,1991-11-18,60065,38418,12771
222147,Hitomi,Bernatsky,Senior Staff,1991-11-18,69683,22574,12771
201368,Vishu,Baumann,Senior Engineer,1991-11-18,42659,18798,13538
208118,Noritoshi,Baek,Senior Engineer,1991-11-17,40000,20008,13538
203033,Hugh,Hartvigsen,Senior Engineer,1991-11-17,40000,19101,13538
99371,Tokuyasu,Vuskovic,Senior Engineer,1991-11-17,58546,16556,13538
408959,Richard,Linnainmaa,Senior Staff,1991-11-17,69309,38343,12771
452481,Kazunori,Kavanagh,Senior Staff,1991-11-17,87093,46015,12771
490678,Leen,Griswold,Senior Staff,1991-11-17,40000,53030,12771
403052,Tsz,Boyle,Senior Staff,1991-11-16,40000,37203,12771
252927,Vitaly,Veeraraghavan,Senior Staff,1991-11-16,53284,28029,12771
21133,Carrsten,Brizzi,Senior Staff,1991-11-16,80323,1994,12771
68499,Arfst,Bael,Senior Engineer,1991-11-16,74774,10775,13538
226079,Naraig,Badache,Senior Engineer,1991-11-15,40000,23309,13538
101656,Yaghout,Kornyak,Senior Staff,1991-11-15,70589,16985,12771
420390,Mostafa,Pillow,Senior Staff,1991-11-15,90071,40358,12771
445223,Sachin,Ruemmler,Senior Staff,1991-11-15,81659,44691,12771
455112,Chaoyi,Rosen,Senior Staff,1991-11-14,73432,46482,12771
291008,Takushi,Shimshoni,Senior Engineer,1991-11-14,50982,35009,13538
418866,Taegyun,Varker,Senior Engineer,1991-11-14,40000,40068,13538
45142,Perla,Rehfuss,Senior Engineer,1991-11-14,58778,6453,13538
52965,Itzchak,Steinauer,Senior Engineer,1991-11-14,47232,7911,13538
50610,Kazuhira,Nyanchama,Senior Staff,1991-11-13,65206,7503,12771
408371,Felicidad,Nishimukai,Senior Staff,1991-11-13,63980,38241,12771
435040,Shaowen,Otillio,Senior Staff,1991-11-13,40000,42920,12771
23398,Georgy,Marwedel,Technique Leader,1991-11-13,69439,2426,1589
277085,Alper,Vasanthakumar,Senior Staff,1991-11-12,58647,32442,12771
408881,Christophe,Aloia,Senior Engineer,1991-11-12,51437,38328,13538
236381,Breannda,Stavenow,Senior Staff,1991-11-12,72950,25184,12771
498485,Xiaoqiang,Anger,Senior Engineer,1991-11-12,40000,54469,13538
80370,Honesty,Weiland,Senior Engineer,1991-11-12,50654,13006,13538
93396,Giap,Penn,Senior Engineer,1991-11-11,40000,15477,13538
27854,Yurii,Unni,Senior Staff,1991-11-11,40000,3284,12771
225681,Xinglin,Guerreiro,Senior Staff,1991-11-10,40000,23233,12771
260895,Prasadram,Templeman,Senior Staff,1991-11-10,57607,29508,12771
282459,Rasiah,McFarlin,Senior Engineer,1991-11-10,85812,33406,13538
262608,Aria,Pfau,Senior Engineer,1991-11-10,40000,29825,13538
452350,Heping,Erbe,Senior Engineer,1991-11-10,40000,45988,13538
497726,Moty,Usery,Senior Engineer,1991-11-09,48645,54338,13538
273561,Susanne,McAffer,Senior Engineer,1991-11-09,54411,31805,13538
408498,Ottavia,Carrere,Senior Engineer,1991-11-09,65005,38261,13538
36705,Zissis,Berztiss,Senior Engineer,1991-11-09,45466,4900,13538
84260,Gunilla,Boreale,Technique Leader,1991-11-09,53415,13780,1589
288301,Youjian,Marchesini,Senior Staff,1991-11-08,40000,34514,12771
253516,Taizo,Poujol,Senior Engineer,1991-11-08,40000,28153,13538
254892,Cheong,Milicia,Senior Engineer,1991-11-08,40000,28403,13538
297795,Aksel,Baez,Senior Staff,1991-11-08,57330,36251,12771
299462,Chenye,Barinka,Senior Engineer,1991-11-08,41849,36566,13538
67402,Maya,Ruemmler,Senior Staff,1991-11-07,61864,10590,12771
258850,Werner,Heuter,Senior Staff,1991-11-07,56477,29118,12771
497565,Dinah,Basart,Senior Engineer,1991-11-07,48300,54308,13538
252378,Owen,Alvarado,Senior Staff,1991-11-07,56711,27940,12771
209215,Branimir,Janocha,Senior Engineer,1991-11-07,51421,20217,13538
88764,Aloys,Turnbull,Senior Staff,1991-11-06,62130,14647,12771
477145,Georgy,Gilg,Senior Engineer,1991-11-06,50694,50529,13538
454578,Leaf,Takanami,Senior Staff,1991-11-06,58290,46377,12771
484793,Beshir,Vadhan,Senior Staff,1991-11-05,65549,51947,12771
489969,Chikara,Shimshoni,Senior Engineer,1991-11-05,59385,52876,13538
233981,Angel,Francisci,Senior Engineer,1991-11-05,52266,24718,13538
72451,Xiong,Stamatiou,Senior Engineer,1991-11-05,44339,11475,13538
470088,Henk,Brookner,Senior Engineer,1991-11-05,40000,49222,13538
412371,Elzbieta,Delgrossi,Senior Staff,1991-11-05,67197,38931,12771
82024,Yongqiao,Grospietsch,Senior Engineer,1991-11-04,40000,13332,13538
281204,Quingbo,Azumi,Senior Engineer,1991-11-04,40717,33186,13538
52420,Badri,Pramanik,Senior Staff,1991-11-04,58185,7827,12771
468986,Srinidhi,McAlpine,Senior Staff,1991-11-04,40000,49030,12771
450457,Fun,Ranka,Senior Staff,1991-11-04,83172,45650,12771
421089,Jouni,Peternell,Senior Engineer,1991-11-03,56483,40477,13538
221240,Vitali,Plump,Senior Engineer,1991-11-03,54813,22395,13538
66650,Luigi,Lanzelotte,Senior Engineer,1991-11-03,47301,10479,13538
51431,Debaprosad,Merro,Senior Staff,1991-11-03,84864,7647,12771
234802,Yinlin,Debuse,Senior Staff,1991-11-03,40000,24893,12771
63738,Yunming,Ohori,Senior Engineer,1991-11-03,46383,9956,13538
19933,Taizo,Bharadwaj,Senior Staff,1991-11-03,42732,1786,12771
56985,Pranav,Bolotov,Senior Staff,1991-11-02,44838,8658,12771
438483,Steve,Pettis,Senior Staff,1991-11-02,40000,43522,12771
277503,Eberhardt,Gomatam,Senior Staff,1991-11-01,45030,32512,12771
225085,Niclas,Mungall,Senior Engineer,1991-11-01,62536,23117,13538
66126,Basil,Schneeberger,Senior Engineer,1991-11-01,64596,10363,13538
207539,Dzung,Lalonde,Senior Engineer,1991-11-01,50536,19900,13538
91694,Maha,Showalter,Senior Engineer,1991-11-01,51244,15191,13538
451074,Masaru,Kowalchuk,Senior Engineer,1991-10-31,51089,45771,13538
247971,Berni,Zweizig,Senior Staff,1991-10-31,73441,27163,12771
495541,Huai,Szmurlo,Senior Engineer,1991-10-31,54283,53947,13538
108548,Sajjad,Aingworth,Senior Staff,1991-10-31,48304,18279,12771
469466,Barton,Birnbaum,Senior Engineer,1991-10-30,40000,49104,13538
59790,Vishv,Heering,Senior Engineer,1991-10-30,61516,9222,13538
432658,Zhiguo,Demizu,Senior Engineer,1991-10-29,40000,42496,13538
485926,Hilari,Beausoleil,Senior Engineer,1991-10-29,40000,52148,13538
53083,Jinya,Schaap,Senior Staff,1991-10-29,54213,7928,12771
264968,Collette,Farrel,Senior Engineer,1991-10-29,46786,30303,13538
479091,Mart,Maliniak,Senior Staff,1991-10-29,76079,50863,12771
297548,Owen,Chiodo,Senior Staff,1991-10-28,40000,36199,12771
248295,Francesca,Rathonyi,Senior Staff,1991-10-28,48665,27210,12771
418682,Gill,Ritcey,Senior Engineer,1991-10-27,59096,40034,13538
35557,Rosalyn,Cooman,Senior Engineer,1991-10-27,62287,4703,13538
206848,Pintsang,Raney,Senior Engineer,1991-10-27,40000,19799,13538
412012,Mara,Anandan,Senior Staff,1991-10-27,70434,38870,12771
451361,Kristen,Petersohn,Senior Staff,1991-10-27,68765,45826,12771
467242,Abdulah,Kalefeld,Senior Staff,1991-10-27,40000,48703,12771
437689,Taizo,Pargas,Technique Leader,1991-10-27,60558,43393,1589
236383,Magdalena,Figueira,Technique Leader,1991-10-26,40000,25185,1589
233102,Zhilian,Garigliano,Senior Staff,1991-10-26,40000,24551,12771
52071,Xianlong,Milicic,Senior Staff,1991-10-26,84726,7760,12771
79463,Mizuhito,Hennebert,Senior Staff,1991-10-26,54552,12844,12771
412195,Honglan,Cappelletti,Senior Staff,1991-10-25,70563,38906,12771
404100,Kasidit,Conte,Senior Engineer,1991-10-25,53469,37384,13538
100569,Sreekrishna,Anandan,Senior Engineer,1991-10-25,51999,16784,13538
457206,Zhiguo,Nitta,Senior Engineer,1991-10-25,55443,46883,13538
21505,Etsuo,Delaune,Senior Engineer,1991-10-25,40000,2053,13538
447825,Remmert,Schueller,Senior Staff,1991-10-25,60568,45172,12771
298939,Alenka,Thorensen,Senior Staff,1991-10-24,53756,36466,12771
272781,Kwan,Shinomoto,Senior Engineer,1991-10-24,62003,31671,13538
436395,Percy,Meszaros,Senior Engineer,1991-10-24,59676,43145,13538
209670,Lubomir,Sewelson,Senior Staff,1991-10-23,71973,20294,12771
249880,Zito,Eickenmeyer,Senior Engineer,1991-10-22,47278,27505,13538
224875,Yongmao,Gewali,Senior Staff,1991-10-22,40000,23076,12771
427034,Amalendu,Yurov,Senior Engineer,1991-10-22,60831,41528,13538
486198,Jaroslava,Danner,Senior Staff,1991-10-22,68506,52202,12771
67879,Hongzue,Michaels,Technique Leader,1991-10-21,40000,10695,1589
408086,Tonia,Velardi,Senior Engineer,1991-10-21,40000,38177,13538
228368,Mario,Remmers,Senior Engineer,1991-10-21,40000,23691,13538
15016,Woody,Gulik,Senior Staff,1991-10-21,40000,867,12771
230210,Mayumi,Lamma,Senior Engineer,1991-10-21,48213,24002,13538
254394,Mingsen,Garnick,Senior Engineer,1991-10-21,40000,28305,13538
78043,Constantijn,Ozeri,Senior Engineer,1991-10-20,42770,12587,13538
454501,Hauke,Iivonen,Senior Engineer,1991-10-20,41223,46369,13538
273925,Bilhanan,Cheshire,Senior Staff,1991-10-20,53991,31873,12771
83947,Lucien,Usdin,Senior Engineer,1991-10-20,46855,13723,13538
414601,Mohammed,Kranzdorf,Senior Engineer,1991-10-20,49013,39320,13538
214823,Aleksandar,Azulay,Senior Engineer,1991-10-19,53102,21212,13538
443332,Leandro,Birsak,Senior Engineer,1991-10-19,40184,44346,13538
229822,Vidya,Basagni,Senior Engineer,1991-10-19,77506,23938,13538
48672,Mantis,Servi,Senior Staff,1991-10-19,76052,7128,12771
279511,Tsuneo,Rahier,Senior Engineer,1991-10-18,49064,32868,13538
205712,Susuma,Daescu,Senior Staff,1991-10-18,60666,19587,12771
30525,Snehasis,Matzen,Senior Staff,1991-10-18,52728,3804,12771
239798,Uzi,Trystram,Senior Staff,1991-10-18,89892,25805,12771
488579,Chaoyi,Hagimont,Senior Staff,1991-10-18,40000,52640,12771
403102,Jianwen,Barinka,Senior Engineer,1991-10-17,46512,37210,13538
108828,Arup,Denti,Senior Engineer,1991-10-17,53688,18326,13538
109231,Jianwen,Schiper,Senior Engineer,1991-10-17,40000,18399,13538
420213,Jungsoon,Compeau,Senior Engineer,1991-10-17,40000,40323,13538
277204,Garnik,Busillo,Senior Engineer,1991-10-16,47604,32466,13538
51662,Shir,Varman,Senior Engineer,1991-10-16,53867,7698,13538
200743,Annemarie,Roohalamini,Senior Staff,1991-10-16,79979,18676,12771
253457,Terresa,Stasinski,Senior Engineer,1991-10-16,40000,28131,13538
225426,Zhenbing,Ibel,Senior Staff,1991-10-15,40000,23172,12771
274346,Sadun,Plessier,Senior Engineer,1991-10-15,40000,31941,13538
291325,Arno,Speckmann,Senior Staff,1991-10-15,63691,35070,12771
455145,Tsuneo,Papsdorf,Technique Leader,1991-10-15,61711,46491,1589
497465,Halsur,Anido,Senior Staff,1991-10-15,55683,54291,12771
11555,Kotesh,Perfilyeva,Senior Staff,1991-10-14,40000,273,12771
400577,Yinghua,Maraist,Senior Staff,1991-10-13,88945,36788,12771
106048,Urs,Schlumberger,Senior Engineer,1991-10-13,76731,17798,13538
235735,Miquel,Lagarias,Senior Engineer,1991-10-13,40000,25073,13538
479821,Takahito,Mundy,Senior Engineer,1991-10-13,52712,50989,13538
435843,Fei,Gammage,Senior Staff,1991-10-13,40000,43048,12771
472990,Kyoichi,Hitomi,Senior Staff,1991-10-13,72260,49780,12771
56790,Mayuko,Walston,Technique Leader,1991-10-13,51342,8617,1589
247959,Moni,Piancastelli,Technique Leader,1991-10-12,40000,27157,1589
432880,Shalesh,Masand,Senior Staff,1991-10-12,66891,42542,12771
450095,Kolar,Cheshire,Senior Staff,1991-10-12,55083,45586,12771
102221,Manibrata,Orlowska,Senior Engineer,1991-10-12,42023,17084,13538
205478,Reinhard,Nittel,Senior Staff,1991-10-12,40000,19541,12771
249174,Adam,Vernadat,Senior Engineer,1991-10-11,89375,27354,13538
245491,Tzu,Krychniak,Senior Engineer,1991-10-11,40000,26731,13538
226110,Shuji,Stasinski,Senior Staff,1991-10-11,44301,23320,12771
94028,Bernt,Fraisse,Senior Staff,1991-10-11,58868,15604,12771
234718,Jasminko,Assaf,Senior Staff,1991-10-11,40000,24883,12771
231918,Ger,Naumovich,Senior Engineer,1991-10-10,62273,24322,13538
479162,Hirochika,Motley,Senior Engineer,1991-10-10,40000,50879,13538
200008,Zeydy,Hutter,Senior Staff,1991-10-10,52321,18556,12771
25765,Demin,Suermann,Senior Engineer,1991-10-10,56143,2899,13538
484440,Munehiko,Dayang,Senior Engineer,1991-10-10,40000,51879,13538
52676,Baruch,Melton,Senior Engineer,1991-10-10,50832,7861,13538
459347,Martijn,Baca,Senior Staff,1991-10-10,75505,47273,12771
464744,Ranan,Anick,Senior Staff,1991-10-10,40000,48292,12771
471799,Heather,Flanders,Senior Staff,1991-10-10,41935,49538,12771
77741,Claude,Felcyn,Senior Staff,1991-10-09,41107,12526,12771
75640,Bokyung,Pocchiola,Senior Staff,1991-10-09,87570,12077,12771
79090,Shigenori,Rajaraman,Senior Engineer,1991-10-09,44958,12778,13538
96704,Baziley,Koshino,Senior Engineer,1991-10-09,42073,16087,13538
225179,Domenick,Sridhar,Senior Engineer,1991-10-08,40000,23126,13538
41039,Subhankar,Bala,Senior Engineer,1991-10-08,40000,5733,13538
61543,Gilbert,Itzigehl,Senior Engineer,1991-10-08,40000,9552,13538
286473,Saniya,Azadmanesh,Senior Engineer,1991-10-08,40000,34178,13538
291050,Changho,Busillo,Senior Engineer,1991-10-07,61362,35016,13538
411653,Mani,Parhami,Senior Engineer,1991-10-07,58552,38795,13538
202339,Zine,Schaaf,Senior Staff,1991-10-07,71658,18965,12771
426890,Tran,Karcich,Senior Staff,1991-10-07,54989,41497,12771
467060,Aimee,Baik,Senior Staff,1991-10-07,40000,48678,12771
428156,Salvador,Dolinsky,Senior Staff,1991-10-07,89605,41760,12771
237536,Candida,Horswill,Technique Leader,1991-10-06,40000,25373,1589
451964,Shaibal,Suomi,Senior Staff,1991-10-06,40000,45916,12771
494722,Joydip,Bhattacharjee,Senior Staff,1991-10-06,57389,53763,12771
459650,Przemyslawa,Pepe,Senior Staff,1991-10-06,75474,47335,12771
88975,Miomir,Baak,Senior Staff,1991-10-06,88305,14702,12771
90442,Suzette,Merkl,Senior Staff,1991-10-06,58055,14960,12771
41422,Franziska,Ramamoorthy,Senior Engineer,1991-10-06,40000,5799,13538
106897,Susanna,Chaudhury,Senior Staff,1991-10-06,86978,17970,12771
262478,Otilia,Pargas,Senior Staff,1991-10-06,59344,29800,12771
288899,Shawna,Quadeer,Senior Staff,1991-10-06,76461,34631,12771
18208,Demin,Irland,Senior Staff,1991-10-05,70916,1466,12771
47166,Chiranjit,Bade,Senior Staff,1991-10-05,64214,6845,12771
23330,Aloke,Cooley,Senior Engineer,1991-10-05,61255,2411,13538
235394,Visit,Ecklund,Senior Staff,1991-10-05,40000,25002,12771
439668,Goncalo,Chinin,Senior Engineer,1991-10-05,57283,43737,13538
76465,Jessie,Smailagic,Senior Engineer,1991-10-04,58695,12245,13538
86513,Yishay,Murtha,Senior Staff,1991-10-04,52532,14215,12771
58696,Zsolt,Ruemmler,Senior Staff,1991-10-03,55110,9020,12771
78155,Hironoby,Alvarado,Senior Engineer,1991-10-03,46859,12604,13538
15866,Angel,Seiwald,Senior Engineer,1991-10-03,40000,1040,13538
25790,Suebskul,Plump,Senior Engineer,1991-10-02,59606,2906,13538
479123,Narain,Berstel,Senior Engineer,1991-10-02,40000,50873,13538
52008,Sachio,Noriega,Senior Staff,1991-10-02,50581,7751,12771
489341,Bernd,Schmezko,Senior Engineer,1991-10-02,40000,52765,13538
103092,Mabry,Falby,Senior Engineer,1991-10-01,63906,17221,13538
408571,Suebskul,Sinitsyn,Senior Staff,1991-10-01,40000,38274,12771
491710,Khun,Khalil,Senior Staff,1991-10-01,48043,53227,12771
469696,Makato,Harnett,Senior Staff,1991-10-01,85821,49136,12771
28511,Shugo,Pero,Technique Leader,1991-09-30,40000,3423,1589
452792,Dmitry,Bade,Senior Staff,1991-09-30,53893,46074,12771
41809,Shen,Puppe,Senior Staff,1991-09-30,40000,5865,12771
87856,Lunjin,Erol,Senior Staff,1991-09-30,40000,14481,12771
238619,Badri,Benantar,Senior Engineer,1991-09-30,44724,25558,13538
254614,Marjo,Plesums,Senior Staff,1991-09-30,40000,28344,12771
258061,Elvis,Kakkar,Senior Engineer,1991-09-30,43918,28949,13538
280933,Jianhao,Dalphin,Senior Staff,1991-09-29,40000,33135,12771
13605,Dmitry,Encarnacion,Senior Staff,1991-09-29,70404,641,12771
60072,Dekang,Luke,Senior Staff,1991-09-29,53355,9275,12771
39304,Aram,Plesums,Senior Engineer,1991-09-29,43676,5411,13538
39462,Basil,Luit,Senior Engineer,1991-09-29,41412,5433,13538
481165,Vasilis,Thummel,Senior Staff,1991-09-29,62613,51237,12771
267527,Serenella,Comte,Senior Engineer,1991-09-28,40000,30741,13538
499177,Masadi,Peres,Senior Engineer,1991-09-28,40000,54588,13538
51574,Manohar,Rouquie,Senior Engineer,1991-09-28,50204,7673,13538
98795,Pasqua,Hertweck,Senior Staff,1991-09-28,40000,16458,12771
428914,Maha,Bernini,Senior Engineer,1991-09-28,52694,41879,13538
267301,Irene,Antonakopoulos,Senior Engineer,1991-09-28,40000,30705,13538
102110,Mang,Christ,Senior Staff,1991-09-27,58708,17069,12771
233800,Stepehn,Vingron,Senior Staff,1991-09-27,73028,24681,12771
23791,Boguslaw,Pavlopoulou,Senior Staff,1991-09-27,55247,2511,12771
84656,Danai,Lubachevsky,Senior Engineer,1991-09-27,40000,13837,13538
101742,Tetsushi,Sessa,Senior Staff,1991-09-27,65726,16998,12771
231178,Gennady,Highland,Senior Staff,1991-09-27,58681,24191,12771
269205,Fumitake,Junet,Senior Staff,1991-09-27,63958,31029,12771
418480,Ranan,Anguita,Senior Engineer,1991-09-26,88005,39996,13538
452613,Jaewoo,Stellhorn,Senior Engineer,1991-09-26,40000,46041,13538
70059,Valeri,Tiemann,Senior Staff,1991-09-26,53435,11060,12771
201331,Aleksandar,Mamelak,Senior Staff,1991-09-25,50143,18786,12771
32979,Xumin,Swift,Senior Staff,1991-09-25,40000,4273,12771
54407,Adhemar,Attimonelli,Senior Staff,1991-09-24,75611,8138,12771
286638,Srinidhi,Malinowski,Senior Staff,1991-09-24,54854,34221,12771
416004,Huiqun,Uchoa,Senior Engineer,1991-09-24,47722,39583,13538
294546,Billur,Magliocco,Senior Engineer,1991-09-24,48289,35618,13538
66957,Gino,Shrader,Senior Staff,1991-09-23,40000,10526,12771
235148,Mountaz,Rouquie,Senior Engineer,1991-09-23,79869,24949,13538
297552,Claudi,Buchter,Senior Staff,1991-09-23,88722,36201,12771
482404,Ger,Verhaegen,Senior Engineer,1991-09-23,40000,51483,13538
469319,Uinam,Foote,Senior Engineer,1991-09-22,40000,49079,13538
460814,Sadegh,Birnbaum,Senior Engineer,1991-09-22,42418,47538,13538
284454,Ravishankar,Leppanen,Senior Engineer,1991-09-22,43766,33779,13538
